all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/фајдеџија/м	 мн. фајдеџии 	 Вид збор: Именка, машки род 	 Слично со: лихвар (м.) 	 Англиски: money lender Турски: faydacı Албански: huadhënës, fajdexhi 	 Економија NEXT_MEANING Разговорно 		 Слично со: лихвар (м.) 			фајдеџија, м
http://www.makedonski.info/show/фајдица/ж	 мн. фајдици 	 Вид збор: Именка, женски род 	 	 Англиски: use 	 Деминутив 	 Имаше фајдица од тоа. 			 фајдичка ср. мн. фајдички	фајдица, ж
http://www.makedonski.info/show/фајдос/м	 	 Вид збор: Именка, машки род 	 Слично со: фајронт (м.) 	 Англиски: pause Турски: paydos 						фајдос, м
http://www.makedonski.info/show/фајл/м	 мн. фајлови 	 Вид збор: Именка, машки род 	 Слично со: датотека (ж.) 	 Англиски: file 	 Информатика 		 Слично со: датотека (ж.) 			фајл, м
http://www.makedonski.info/show/фајронт/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 Германски: Feierabend 	 Разговорно 		 			фајронт, м
http://www.makedonski.info/show/фак/м	 	 Вид збор: Именка, машки род 	 NEXT_MEANING Слично со: склупца (ж.) 	 Англиски: trap Турски: fak Албански: kurth NEXT_MEANING Англиски: mousetrap Албански: kurthë për mijë 			 			фак, м
http://www.makedonski.info/show/факел/м	 мн. факли 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Англиски: torch Германски: Fackel Албански: fakël NEXT_MEANING Англиски: lighthouse Албански: fanar, pishtar 	 Преносно значење 	 Се издигна како факел во борбата. 	 		 факелски прид. факелскиот	факел, м
http://www.makedonski.info/show/факелијада/ж	 мн. факелијади 	 Вид збор: Именка, женски род 	 Слично со: огномет (м.) 	 Англиски: torchlight 			 Слично со: огномет (м.) 			факелијада, ж
http://www.makedonski.info/show/факир/м	 мн. факири 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Англиски: fakir Турски: fakir Албански: fakir NEXT_MEANING Англиски: doer Албански: fakir, njeri i shkathët 	 Преносно значење 		 			факир, м
http://www.makedonski.info/show/факирски/прид	 	 Вид збор: Придавка 	 	 			 			факирски, прид
http://www.makedonski.info/show/факла/ж	 мн. факли 	 Вид збор: Именка, женски род 	 	 Англиски: torch 						факла, ж
http://www.makedonski.info/show/факлин/прид	 	 Вид збор: Придавка 	 	 			 		 факлов прид.	факлин, прид
http://www.makedonski.info/show/факс/м	 	 Вид збор: Именка, машки род 	 NEXT_MEANING Вид: документ (м.) 	 Англиски: fax NEXT_MEANING Англиски: fax 	 Информатика NEXT_MEANING Технологија NEXT_MEANING Информатика 		 			факс, м
http://www.makedonski.info/show/факсимил/м	 мн. факсимили 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Англиски: facsimile Албански: faksimil NEXT_MEANING Англиски: facsimile Албански: faksimil 	 Административен термин NEXT_MEANING Административен термин 		 			факсимил, м
http://www.makedonski.info/show/факт/м	 мн. факти 	 Вид збор: Именка, машки род 	 Слично со: податок (м.) NEXT_MEANING Слично со: доказ (м.) NEXT_MEANING Слично со: стварност (ж.) NEXT_MEANING Слично со: вистина (ж.) 	 Англиски: fact Албански: fakt NEXT_MEANING Англиски: proof Албански: dëshmi NEXT_MEANING Англиски: reality Албански: realitet NEXT_MEANING Англиски: truth Албански: e vërtetë 		 На судењето тој изнесе нови факти. 	 Слично со: податок (м.) 			факт, м
http://www.makedonski.info/show/фактичен/прид	 фактични 	 Вид збор: Придавка 	 Слично со: стварен (прид.) , вистинит (прид.) 	 Англиски: actual 			 Слично со: стварен (прид.) , вистинит (прид.) 			фактичен, прид
http://www.makedonski.info/show/фактички/прид	 фактичка 	 Вид збор: Придавка 	 	 Англиски: actual 			 			фактички, прид
http://www.makedonski.info/show/фактично/прил	 	 Вид збор: Прилог 	 	 		 Фактично, тие нешто не добиле. 				фактично, прил
http://www.makedonski.info/show/фактичност/ж	 	 Вид збор: Именка, женски род 	 	 						фактичност, ж
http://www.makedonski.info/show/фактограф/м	 	 Вид збор: Именка, машки род 	 	 			 			фактограф, м
http://www.makedonski.info/show/фактографија/ж	 (едн.) 	 Вид збор: Именка, женски род 	 	 Англиски: factography 			 			фактографија, ж
http://www.makedonski.info/show/фактографски/прид	 	 Вид збор: Придавка 	 	 			 			фактографски, прид
http://www.makedonski.info/show/фактор/м	 мн. фактори 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Англиски: factor Албански: faktor NEXT_MEANING Англиски: decision maker Албански: faktor, vendimmarrës 		 Не сум јас никаков фактор па да можам да ги помогнам. NEXT_MEANING Раководните фактори. 	 			фактор, м
http://www.makedonski.info/show/факториел/м	 мн. факториели 	 Вид збор: Именка, машки род 	 	 Англиски: factorial 	 Математика 		 			факториел, м
http://www.makedonski.info/show/фактура/ж	 мн. фактури 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: invoice Албански: faturë NEXT_MEANING Албански: invois 	 Економија NEXT_MEANING Уметност 		 			фактура, ж
http://www.makedonski.info/show/фактурен/прид	 фактурна 	 Вид збор: Придавка 	 	 Албански: fature, i faturës 	 Економија 	 Фактурна книга. 				фактурен, прид
http://www.makedonski.info/show/фактурира/св.%20и%20несв	 фактурираат 	 Вид збор: Глагол, свршен и несвршен 	 	 Англиски: invoice 	 Економија 		 			фактурира, св. и несв
